id,age,gender,switch.h2w,switch.w2h,gcos.auto,gcos.cont,gcos.impe,mvs.intrinsic,mvs.integrated,mvs.identified,mvs.introjected,mvs.external,mvs.amotivation,triptype,info,familiarity,choice,time
16,30,Female,Twice a week or more,Twice a week or more,6.58,4.42,4.33,3.25,4,3.75,3.75,3.25,2.75,H2W,F,P,1,50
16,30,Female,Twice a week or more,Twice a week or more,6.58,4.42,4.33,3.25,4,3.75,3.75,3.25,2.75,W2F,V,R,1,50
16,30,Female,Twice a week or more,Twice a week or more,6.58,4.42,4.33,3.25,4,3.75,3.75,3.25,2.75,H2F,F,P,1,50
16,30,Female,Twice a week or more,Twice a week or more,6.58,4.42,4.33,3.25,4,3.75,3.75,3.25,2.75,W2H,B,L,1,50
16,30,Female,Twice a week or more,Twice a week or more,6.58,4.42,4.33,3.25,4,3.75,3.75,3.25,2.75,H2W,V,R,1,50
16,30,Female,Twice a week or more,Twice a week or more,6.58,4.42,4.33,3.25,4,3.75,3.75,3.25,2.75,W2F,F,R,1,50
16,30,Female,Twice a week or more,Twice a week or more,6.58,4.42,4.33,3.25,4,3.75,3.75,3.25,2.75,H2F,V,P,1,50
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2H,B,L,1,15
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2W,V,R,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2F,F,P,1,7
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2F,B,L,1,6
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2H,C,P,1,10
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2W,C,P,1,6
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2F,C,R,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2F,F,R,1,6
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2H,F,R,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2W,F,R,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2F,V,P,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2F,C,P,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2H,C,R,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2W,V,P,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2F,V,R,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2F,V,R,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2H,V,P,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2W,F,P,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2F,C,P,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2F,V,P,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2H,V,R,1,6
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2W,B,L,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2F,F,R,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2F,C,R,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2H,F,P,1,5
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2W,C,R,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,W2F,B,L,1,4
17,30,Female,Twice a week or more,Never,6.08,3.67,3.17,4,4.75,5,2,1,1,H2F,F,P,1,4
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2H,F,P,2,30
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2W,C,R,2,60
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2F,C,R,1,5
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2F,C,P,1,5
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2H,V,P,1,30
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2W,F,P,1,30
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2F,V,R,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2F,B,L,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2H,C,P,1,10
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2W,V,P,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2F,F,P,2,5
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2F,V,P,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2H,V,R,1,30
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2W,V,R,1,5
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2F,F,R,1,30
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2F,F,R,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2H,C,R,1,15
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2W,F,R,1,5
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2F,V,P,1,10
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2F,F,P,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2H,B,L,1,15
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2W,C,P,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2F,B,L,1,5
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2F,V,R,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2H,F,R,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2W,B,L,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,W2F,C,P,1,3
18,26,Male,Never,Never,5.92,4.00,3.50,5,4.75,5,3.75,2.5,1,H2F,C,R,1,3
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2H,C,R,1,5.2
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2W,F,P,1,9.7
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2F,V,R,1,5
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2F,V,P,1,8
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2H,V,R,1,7
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2W,V,P,1,6.5
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2F,F,R,1,7.2
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2F,C,P,2,10
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2H,B,L,1,25
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2W,V,R,2,30
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2F,C,R,1,10
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2F,F,P,2,10
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2H,F,P,1,10
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2W,B,L,1,12
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2F,B,L,1,5
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2F,B,L,2,8
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2H,F,R,1,5.6
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2W,C,R,1,8
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2F,F,P,1,8
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2F,C,R,2,13
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2H,V,P,1,8
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2W,F,R,1,11
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2F,C,P,1,7
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2F,F,R,2,11
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2H,C,P,1,7
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2W,C,P,1,10
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,W2F,V,P,1,9
19,30,Female,Once a week,Once a week,6.50,6.42,5.92,3.75,3,4.5,3.5,2.25,2.75,H2F,V,R,2,9
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2H,F,R,1,30
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2W,C,P,2,10
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2F,F,R,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2F,F,P,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2H,C,R,1,3
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2W,C,R,2,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2F,B,L,1,3
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2F,V,P,1,3
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2H,V,R,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2W,B,L,2,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2F,V,R,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2F,C,R,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2H,B,L,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2W,F,R,2,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2F,C,P,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2F,C,P,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2H,C,P,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2W,V,R,2,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2F,C,R,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2F,V,R,2,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2H,F,P,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2W,V,P,2,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2F,V,P,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2F,B,L,2,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2H,V,P,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2W,F,P,2,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,W2F,F,P,1,5
20,26,Non-binary,Never,Twice a week or more,6.00,4.42,3.92,3,3,3.5,2.5,1.75,1.75,H2F,F,R,1,5
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2H,V,R,1,39
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2W,V,P,1,17
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2F,B,L,1,24
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2F,C,R,1,27
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2H,B,L,1,18
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2W,V,R,1,19
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2F,C,P,1,16
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2F,F,P,2,24
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2H,V,P,1,17
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2W,F,P,2,13
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2F,F,R,2,12
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2F,V,R,1,21
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2H,F,R,2,14
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2W,C,P,1,10
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2F,V,P,1,16
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2F,V,P,1,16
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2H,F,P,2,14
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2W,B,L,1,9
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2F,V,R,1,14
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2F,F,R,2,9
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2H,C,P,1,9
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2W,C,R,1,14
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2F,F,P,2,15
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2F,C,P,2,12
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2H,C,R,1,17
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2W,F,R,1,17
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,W2F,C,R,2,16
21,30,Female,Once a week,Once a week,5.92,4.67,2.83,4,2.25,4.25,2.25,2.5,2,H2F,B,L,1,15
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2H,B,L,1,56
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2W,C,P,2,33
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2F,V,R,1,17
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2F,V,P,1,11
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2H,F,R,1,5
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2W,V,P,1,11.25
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2F,C,R,1,10.13
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2F,F,P,1,25.55
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2H,C,R,1,8.52
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2W,B,L,1,6.92
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2F,F,R,1,7.65
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2F,C,R,1,30.31
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2H,F,P,1,7.14
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2W,F,P,2,18.18
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2F,F,P,1,9.15
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2F,C,P,1,9.17
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2H,C,P,1,9.09
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2W,F,R,2,13.35
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2F,B,L,1,8.31
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2F,B,L,1,11.65
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2H,V,R,1,7.91
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2W,C,R,1,11.06
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2F,V,P,1,8
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2F,F,R,1,10.93
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2H,V,P,2,6.3
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2W,V,R,2,6.48
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,W2F,C,P,1,8.71
22,25,Male,Once a week,Once a week,5.42,4.25,4.25,3,3.5,3.75,2.25,2.5,2.5,H2F,V,R,1,8.51
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2H,F,R,2,25
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2W,V,P,2,10
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2F,F,R,1,20
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2F,C,P,1,10
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2H,B,L,2,20
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2W,F,P,2,15
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2F,V,R,1,15
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2F,F,R,2,5
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2H,C,P,2,10
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2W,C,P,2,5
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2F,B,L,2,5
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2F,F,P,2,10
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2H,C,R,2,2
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2W,C,R,2,2
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2F,C,R,1,5
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2F,V,P,2,2
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2H,V,P,2,3
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2W,B,L,2,5
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2F,C,P,1,2
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2F,V,R,2,2
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2H,F,P,2,3
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2W,V,R,1,3
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2F,F,P,1,2
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2F,C,R,2,2
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2H,V,R,2,3
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2W,F,R,2,3
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,W2F,V,P,1,2
23,31,Male,Once a week,Once a week,6.58,5.00,5.08,5,2.25,4.5,1,1,1,H2F,B,L,2,2
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2H,V,R,1,35
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2W,F,P,1,10
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2F,B,L,1,11
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2F,B,L,1,10
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2H,C,P,1,45
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2W,C,R,1,22
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2F,F,R,1,50
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2F,C,P,2,36
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2H,F,R,2,13
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2W,V,P,2,14
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2F,C,P,1,20
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2F,F,R,2,9
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2H,V,P,2,24
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2W,V,R,1,9
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2F,V,R,2,14
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2F,C,R,1,33
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2H,F,P,2,6
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2W,C,P,1,7
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2F,V,P,1,13
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2F,V,P,2,10
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2H,B,L,1,12
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2W,F,R,2,9
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2F,C,R,1,12
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2F,V,R,2,13
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2H,C,R,2,19
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2W,B,L,2,13
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,W2F,F,P,2,9
